"names","pts","ast","reb","wins","total_games","win_pct","year"
"Stanley Roberts",11.2987012987013,0.766233766233766,6.20779220779221,40,77,0.519480519480519,1993
"Stephen Bardo",2.21739130434783,1.26086956521739,1.60869565217391,1,23,0.0434782608695652,1993
"Stephen Howard",2.12244897959184,0.204081632653061,1.22448979591837,27,49,0.551020408163265,1993
"Steve Burtt",7.25,1.5,0.75,1,4,0.25,1993
"Steve Henson",4.0188679245283,2.92452830188679,1.0377358490566,29,53,0.547169811320755,1993
"Steve Kerr",2.57692307692308,1.34615384615385,0.865384615384615,24,52,0.461538461538462,1993
"Steve Scheffler",2.27586206896552,0.172413793103448,1.24137931034483,22,29,0.758620689655172,1993
"Steven Smith",15.9583333333333,5.5625,4.10416666666667,26,48,0.541666666666667,1993
"Tate George",2.54166666666667,1.22916666666667,0.5625,25,48,0.520833333333333,1993
"Terrell Brandon",8.84146341463415,3.68292682926829,2.18292682926829,54,82,0.658536585365854,1993
"Terry Catledge",4.71428571428571,0.238095238095238,2.19047619047619,10,21,0.476190476190476,1993
"Terry Cummings",3.375,0.5,2.375,4,8,0.5,1993
"Terry Davis",12.7333333333333,0.906666666666667,9.34666666666667,10,75,0.133333333333333,1993
"Terry Mills",14.8024691358025,1.37037037037037,5.82716049382716,40,81,0.493827160493827,1993
"Terry Porter",18.2222222222222,5.17283950617284,3.90123456790123,50,81,0.617283950617284,1993
"Terry Teagle",2.5,1,1.5,1,2,0.5,1993
"Thomas Jordan",11,0.75,4.75,1,4,0.25,1993
"Thurl Bailey",7.5,0.871428571428571,3.07142857142857,16,70,0.228571428571429,1993
"Tim Hardaway",21.5,10.5909090909091,3.98484848484848,28,66,0.424242424242424,1993
"Tim Kempton",1.86666666666667,0.633333333333333,1.3,25,30,0.833333333333333,1993
"Tim Legler",8.75757575757576,1.39393939393939,1.78787878787879,8,33,0.242424242424242,1993
"Tim Perry",9.02469135802469,1.55555555555556,5.04938271604938,26,81,0.320987654320988,1993
"Todd Day",13.8450704225352,1.64788732394366,4.09859154929577,24,71,0.338028169014085,1993
"Todd Lichti",6.89583333333333,1.08333333333333,2.125,21,48,0.4375,1993
"Tom Chambers",12.2191780821918,1.38356164383562,4.72602739726027,54,73,0.73972602739726,1993
"Tom Gugliotta",14.6543209876543,3.77777777777778,9.64197530864197,21,81,0.259259259259259,1993
"Tom Hammonds",4.59259259259259,0.444444444444444,2.35185185185185,26,54,0.481481481481481,1993
"Tom Tolbert",8.09722222222222,1.26388888888889,5.72222222222222,36,72,0.5,1993
"Tony Bennett",3.68,1.81333333333333,0.84,41,75,0.546666666666667,1993
"Tony Campbell",7.74137931034483,1.06896551724138,2.67241379310345,43,58,0.741379310344828,1993
"Tony Smith",6,1.14545454545455,1.58181818181818,21,55,0.381818181818182,1993
"Tracy Moore",7.23076923076923,1.20512820512821,1.33333333333333,3,39,0.0769230769230769,1993
"Tracy Murray",5.66666666666667,0.229166666666667,1.72916666666667,26,48,0.541666666666667,1993
"Travis Mays",6.95918367346939,1.46938775510204,1.08163265306122,23,49,0.469387755102041,1993
"Tree Rollins",0.738095238095238,0.238095238095238,1.42857142857143,29,42,0.69047619047619,1993
"Trent Tucker",5.17391304347826,1.18840579710145,1.02898550724638,46,69,0.666666666666667,1993
"Tyrone Corbin",11.5853658536585,2.10975609756098,6.32926829268293,47,82,0.573170731707317,1993
"Tyrone Hill",8.64864864864865,0.918918918918919,10.1891891891892,31,74,0.418918918918919,1993
"Vern Fleming",9.46666666666667,2.98666666666667,2.25333333333333,40,75,0.533333333333333,1993
"Vernon Maxwell",13.830985915493,4.1830985915493,3.11267605633803,49,71,0.690140845070423,1993
"Victor Alexander",11.2361111111111,1.29166666666667,5.83333333333333,32,72,0.444444444444444,1993
"Vincent Askew",5.63013698630137,1.67123287671233,2.20547945205479,46,73,0.63013698630137,1993
"Vinny Del Negro",7.43835616438356,3.98630136986301,2.23287671232877,42,73,0.575342465753425,1993
"Vlade Divac",12.8048780487805,2.82926829268293,8.89024390243902,39,82,0.475609756097561,1993
"Walt Williams",16.9661016949153,3.01694915254237,4.49152542372881,20,59,0.338983050847458,1993
"Walter Bond",7.97297297297297,1.64864864864865,2.64864864864865,8,74,0.108108108108108,1993
"Walter Palmer",3,0.25,2.2,0,20,0,1993
"Wayman Tisdale",16.6184210526316,1.42105263157895,6.57894736842105,24,76,0.315789473684211,1993
"Will Perdue",4.73611111111111,1.02777777777778,3.98611111111111,49,72,0.680555555555556,1993
"William Bedford",1.5625,0,0.625,10,16,0.625,1993
"Willie Anderson",4.81578947368421,2.07894736842105,1.5,22,38,0.578947368421053,1993
"Willie Burton",7.84615384615385,0.615384615384615,2.69230769230769,9,26,0.346153846153846,1993
"Winston Garland",5.92424242424242,2.09090909090909,1.63636363636364,47,66,0.712121212121212,1993
"Xavier McDaniel",13.5487804878049,1.98780487804878,5.96341463414634,48,82,0.585365853658537,1993
"A.C. Green",14.6829268292683,1.67073170731707,9.18292682926829,56,82,0.682926829268293,1994
"Aaron Williams",0.666666666666667,0.166666666666667,0.5,4,6,0.666666666666667,1994
"Acie Earl",5.54054054054054,0.162162162162162,3.33783783783784,27,74,0.364864864864865,1994
"Adam Keefe",4.33333333333333,0.53968253968254,3.19047619047619,44,63,0.698412698412698,1994
"Adonis Jordan",2.5,3.16666666666667,1,3,6,0.5,1994
"Alaa Abdelnaby",4.92307692307692,0.230769230769231,3.53846153846154,4,13,0.307692307692308,1994
"Alec Kessler",2.2,0.133333333333333,0.666666666666667,11,15,0.733333333333333,1994
"Allan Houston",8.45569620253165,1.26582278481013,1.51898734177215,19,79,0.240506329113924,1994
"Alonzo Mourning",21.45,1.43333333333333,10.1666666666667,35,60,0.583333333333333,1994
"Alphonso Ford",2.66666666666667,0.166666666666667,0,5,6,0.833333333333333,1994
"Andre Spencer",5.67857142857143,0.785714285714286,2.60714285714286,10,28,0.357142857142857,1994
"Andres Guibert",3,0.4,3.2,0,5,0,1994
"Andrew Gaze",3.14285714285714,0.714285714285714,1,1,7,0.142857142857143,1994
"Andrew Lang",6.14634146341463,0.621951219512195,3.81707317073171,57,82,0.695121951219512,1994
"Anfernee Hardaway",16.0121951219512,6.63414634146341,5.35365853658537,50,82,0.609756097560976,1994
"Anthony Avent",5.25675675675676,0.878378378378378,4.56756756756757,34,74,0.459459459459459,1994
"Anthony Bonner",5.12328767123288,1.20547945205479,4.71232876712329,52,73,0.712328767123288,1994
"Anthony Bowie",4.57142857142857,1.45714285714286,1.71428571428571,45,70,0.642857142857143,1994
"Anthony Cook",2.48,0.16,2.24,6,25,0.24,1994
"Anthony Mason",7.23287671232877,2.06849315068493,5.84931506849315,50,73,0.684931506849315,1994
"Anthony Peeler",14.1,3.13333333333333,3.63333333333333,10,30,0.333333333333333,1994
"Antoine Carr",5.82352941176471,0.441176470588235,1.5,20,34,0.588235294117647,1994
"Antonio Davis",7.72839506172839,0.679012345679012,6.23456790123457,46,81,0.567901234567901,1994
"Antonio Harvey",2.59259259259259,0.185185185185185,2.18518518518519,5,27,0.185185185185185,1994
"Armen Gilliam",11.8292682926829,0.841463414634146,6.09756097560976,45,82,0.548780487804878,1994
"Avery Johnson",10.8536585365854,5.28048780487805,2.14634146341463,50,82,0.609756097560976,1994
"B.J. Armstrong",14.780487804878,3.9390243902439,2.07317073170732,55,82,0.670731707317073,1994
"Ben Coleman",3.11111111111111,0,2.88888888888889,2,9,0.222222222222222,1994
"Benoit Benjamin",9.32467532467532,0.571428571428571,6.48051948051948,43,77,0.558441558441558,1994
"Bill Cartwright",5.59523809523809,1.35714285714286,3.61904761904762,26,42,0.619047619047619,1994
"Bill Edwards",2,1.33333333333333,4.66666666666667,0,3,0,1994
"Bill Laimbeer",9.81818181818182,1.27272727272727,5.09090909090909,5,11,0.454545454545455,1994
"Bill Wennington",7.13157894736842,0.921052631578947,4.64473684210526,52,76,0.684210526315789,1994
"Billy Owens",15.0126582278481,4.12658227848101,8.10126582278481,49,79,0.620253164556962,1994
"Bimbo Coles",7.73684210526316,3.46052631578947,2.09210526315789,38,76,0.5,1994
"Bison Dele",7.9875,0.625,5.575,41,80,0.5125,1994
"Blue Edwards",11.6219512195122,2.08536585365854,4.01219512195122,20,82,0.24390243902439,1994
"Bo Outlaw",6.94594594594595,0.972972972972973,5.72972972972973,11,37,0.297297297297297,1994
"Bob Martin",2.09433962264151,0.320754716981132,2.20754716981132,14,53,0.264150943396226,1994
"Bobby Hurley",7.05263157894737,6.05263157894737,1.78947368421053,5,19,0.263157894736842,1994
"Bobby Phills",8.30555555555556,1.84722222222222,2.94444444444444,44,72,0.611111111111111,1994
"Brad Daugherty",16.96,2.98,10.16,27,50,0.54,1994
"Brad Lohaus",4.02985074626866,0.925373134328358,2.23880597014925,12,67,0.17910447761194,1994
"Brent Price",6.15384615384615,3.27692307692308,1.38461538461538,18,65,0.276923076923077,1994
"Brian Davis",1.92647058823529,0.323529411764706,0.808823529411765,16,68,0.235294117647059,1994
"Brian Shaw",9,5,4.54545454545455,40,77,0.519480519480519,1994
"Bryant Stith",12.4756097560976,2.42682926829268,4.25609756097561,42,82,0.51219512195122,1994
"Bryon Russell",4.98507462686567,0.805970149253731,2.70149253731343,45,67,0.671641791044776,1994
"Buck Williams",9.66666666666667,0.987654320987654,10.4074074074074,47,81,0.580246913580247,1994
"Byron Houston",2.76056338028169,0.450704225352113,2.73239436619718,43,71,0.605633802816901,1994
"Byron Scott",10.3880597014925,1.98507462686567,1.64179104477612,42,67,0.626865671641791,1994
"Calbert Cheaney",11.9846153846154,1.93846153846154,2.92307692307692,20,65,0.307692307692308,1994
"Carl Herrera",4.70666666666667,0.493333333333333,3.8,54,75,0.72,1994
"Cedric Ceballos",19.0566037735849,1.71698113207547,6.49056603773585,33,53,0.622641509433962,1994
"Chad Gallagher",3,0,0,1,2,0.5,1994
"Charles Barkley",21.5692307692308,4.55384615384615,11.1846153846154,48,65,0.738461538461539,1994
"Charles Jones",2.16666666666667,0.69047619047619,5.59523809523809,11,42,0.261904761904762,1994
"Charles Oakley",11.8170731707317,2.65853658536585,11.7682926829268,57,82,0.695121951219512,1994
"Charles Smith",10.3953488372093,1.16279069767442,3.83720930232558,27,43,0.627906976744186,1994
"Chris Corchiani",2.29411764705882,1.68627450980392,0.862745098039216,18,51,0.352941176470588,1994
"Chris Dudley",2.33333333333333,0.833333333333333,4,2,6,0.333333333333333,1994
"Chris Gatling",8.18292682926829,0.5,4.84146341463415,50,82,0.609756097560976,1994
"Chris Jent",10.3333333333333,2.33333333333333,5,1,3,0.333333333333333,1994
"Chris King",3.4375,0.6875,NA,14,16,0.875,1994
"Chris Mills",9.40506329113924,1.62025316455696,5.07594936708861,46,79,0.582278481012658,1994
"Chris Morris",10.88,1.66,4.56,28,50,0.56,1994
"Chris Mullin",16.7741935483871,5.08064516129032,5.56451612903226,39,62,0.629032258064516,1994
"Chris Smith",5.9125,3.5625,1.525,20,80,0.25,1994
"Chris Webber",17.5394736842105,3.57894736842105,9.13157894736842,47,76,0.618421052631579,1994
"Chris Whitney",1.8,1.325,0.725,29,40,0.725,1994
"Christian Laettner",16.7571428571429,4.38571428571429,8.6,16,70,0.228571428571429,1994
"Chuck Nevitt",3,0,1,1,1,1,1994
"Chuck Person",11.6103896103896,2.4025974025974,3.28571428571429,18,77,0.233766233766234,1994
"Chucky Brown",3,0,1,0,1,0,1994
"Clar. Weatherspoon",18.3658536585366,2.34146341463415,10.1463414634146,25,82,0.304878048780488,1994
"Clifford Robinson",20.0853658536585,1.9390243902439,6.70731707317073,47,82,0.573170731707317,1994
"Clyde Drexler",19.1617647058824,4.89705882352941,6.54411764705882,39,68,0.573529411764706,1994
"Corey Gaines",1.83333333333333,1.66666666666667,0.722222222222222,14,18,0.777777777777778,1994
"Corey Williams",2.75,1.5,1.5,1,4,0.25,1994
"Corie Blount",2.95522388059702,0.835820895522388,2.8955223880597,46,67,0.686567164179104,1994
"Craig Ehlo",10.0121951219512,3.32926829268293,3.40243902439024,57,82,0.695121951219512,1994
"Dale Davis",11.6818181818182,1.51515151515152,10.8787878787879,37,66,0.560606060606061,1994
"Dale Ellis",15.1948051948052,1.03896103896104,3.31168831168831,53,77,0.688311688311688,1994
"Dan Majerle",16.5,3.4375,4.3625,55,80,0.6875,1994
"Dan O'Sullivan",1.30769230769231,0.230769230769231,0.769230769230769,2,13,0.153846153846154,1994
"Dan Schayes",2.36111111111111,0.361111111111111,2.19444444444444,9,36,0.25,1994
"Dana Barros",13.2716049382716,5.23456790123457,2.41975308641975,25,81,0.308641975308642,1994
"Danny Ainge",8.91176470588235,2.64705882352941,1.92647058823529,50,68,0.735294117647059,1994
"Danny Ferry",5,1.05714285714286,2.01428571428571,38,70,0.542857142857143,1994
"Danny Manning",20.6323529411765,3.83823529411765,6.83823529411765,31,68,0.455882352941176,1994
"Darnell Mee",1.92105263157895,0.421052631578947,0.921052631578947,22,38,0.578947368421053,1994
"Darren Morningstar",4.17391304347826,0.652173913043478,3.52173913043478,2,23,0.0869565217391304,1994
"Dave Jamerson",0.4,0.2,0.8,2,5,0.4,1994
"Dave Johnson",2.76470588235294,0.235294117647059,0.941176470588235,10,17,0.588235294117647,1994
"David Benoit",6.50909090909091,0.418181818181818,4.72727272727273,35,55,0.636363636363636,1994
"David Robinson",29.7875,4.7625,10.6875,54,80,0.675,1994
"David Wesley",3.05,2.05,0.733333333333333,38,60,0.633333333333333,1994
"David Wingate",6.2,2.08,2.68,23,50,0.46,1994
"David Wood",4.12820512820513,0.653846153846154,3.06410256410256,19,78,0.243589743589744,1994
"Dee Brown",15.4805194805195,4.50649350649351,3.8961038961039,29,77,0.376623376623377,1994
"Dell Curry",16.280487804878,2.69512195121951,3.19512195121951,41,82,0.5,1994
"Dell Demps",2,0.5,0,1,2,0.5,1994
"Dennis Rodman",4.68354430379747,2.32911392405063,17.3037974683544,53,79,0.670886075949367,1994
"Dennis Scott",12.7560975609756,2.63414634146341,2.65853658536585,50,82,0.609756097560976,1994
"Derek Harper",9.64634146341463,4.07317073170732,1.71951219512195,39,82,0.475609756097561,1994
"Derek Strong",6.62686567164179,0.716417910447761,4.19402985074627,15,67,0.223880597014925,1994
"Derrick Coleman",20.2467532467532,3.4025974025974,11.2987012987013,41,77,0.532467532467532,1994
"Derrick McKey",11.9868421052632,4.30263157894737,5.28947368421053,44,76,0.578947368421053,1994
"Detlef Schrempf",14.962962962963,3.39506172839506,5.60493827160494,62,81,0.765432098765432,1994
"Dikembe Mutombo",12.0243902439024,1.54878048780488,11.8414634146341,42,82,0.51219512195122,1994
"Dino Radja",15.1,1.425,7.2125,31,80,0.3875,1994
"Doc Rivers",7.52631578947368,5.26315789473684,2.05263157894737,15,19,0.789473684210526,1994
"Dominique Wilkins",25.9864864864865,2.28378378378378,6.5,42,74,0.567567567567568,1994
"Don MacLean",18.2,2.13333333333333,6.22666666666667,23,75,0.306666666666667,1994
"Donald Hodge",2.72,0.64,1.9,6,50,0.12,1994
"Donald Royal",7.39189189189189,0.824324324324324,3.35135135135135,46,74,0.621621621621622,1994
"Doug Christie",10.3384615384615,2.09230769230769,3.61538461538462,25,65,0.384615384615385,1994
"Doug Edwards",2.6875,0.5,1.125,13,16,0.8125,1994
"Doug Overton",3.57377049180328,1.50819672131148,1.13114754098361,17,61,0.278688524590164,1994
"Doug Smith",8.83544303797468,1.50632911392405,4.41772151898734,13,79,0.164556962025316,1994
"Doug West",14.6666666666667,2.38888888888889,3.20833333333333,19,72,0.263888888888889,1994
"Duane Causwell",4.4390243902439,0.268292682926829,4.53658536585366,15,41,0.365853658536585,1994
"Duane Cooper",2.08695652173913,1.21739130434783,0.391304347826087,17,23,0.739130434782609,1994
"Duane Ferrell",7.125,0.902777777777778,1.79166666666667,48,72,0.666666666666667,1994
"Dwayne Schintzius",2.26666666666667,0.433333333333333,2.96666666666667,17,30,0.566666666666667,1994
"Earl Cureton",2,0,6,0,2,0,1994
"Ed Pinckney",5.18421052631579,0.815789473684211,6.28947368421053,28,76,0.368421052631579,1994
"Eddie Johnson",11.4520547945205,1.71232876712329,3.06849315068493,34,73,0.465753424657534,1994
"Elden Campbell",12.2894736842105,1.13157894736842,6.82894736842105,31,76,0.407894736842105,1994
"Elliot Perry",3.88888888888889,4.62962962962963,1.44444444444444,18,27,0.666666666666667,1994
"Elmore Spencer",8.85526315789474,0.986842105263158,5.46052631578947,24,76,0.315789473684211,1994
"Ennis Whatley",3.5609756097561,2.20731707317073,1.20731707317073,57,82,0.695121951219512,1994
"Eric Anderson",1.90909090909091,0.181818181818182,1.54545454545455,11,11,1,1994
"Eric Leckner",5.09859154929577,1.2112676056338,3.97183098591549,19,71,0.267605633802817,1994
"Eric Murdock",15.3292682926829,6.65853658536585,3.18292682926829,20,82,0.24390243902439,1994
"Eric Riley",1.87234042553191,0.191489361702128,1.25531914893617,32,47,0.680851063829787,1994
"Ervin Johnson",2.6,0.155555555555556,2.62222222222222,37,45,0.822222222222222,1994
"Evers Burns",2.43478260869565,0.391304347826087,1.30434782608696,7,23,0.304347826086957,1994
"Felton Spencer",8.56962025316456,0.544303797468354,8.32911392405063,50,79,0.632911392405063,1994
"Frank Brickowski",13.169014084507,3.12676056338028,5.69014084507042,30,71,0.422535211267606,1994
"Frank Johnson",4.62857142857143,2.11428571428571,1.17142857142857,47,70,0.671428571428571,1994
"Gary Alexander",1.72727272727273,0.181818181818182,1.36363636363636,6,11,0.545454545454545,1994
"Gary Grant",7.53846153846154,3.73076923076923,1.82051282051282,26,78,0.333333333333333,1994
"Gary Payton",16.4512195121951,6.02439024390244,3.28048780487805,63,82,0.768292682926829,1994
"Geert Hammink",2,1,1,1,1,1,1994
"George Lynch",9.59154929577465,1.35211267605634,5.77464788732394,27,71,0.380281690140845,1994
"Gerald Madkins",1.59090909090909,0.863636363636364,0.5,11,22,0.5,1994
"Gerald Paddio",2.94444444444444,0.611111111111111,0.888888888888889,6,18,0.333333333333333,1994
"Gerald Wilkins",14.2682926829268,3.10975609756098,3.69512195121951,47,82,0.573170731707317,1994
"Gheorghe Muresan",5.62962962962963,0.333333333333333,3.55555555555556,15,54,0.277777777777778,1994
"Glen Rice",21.0864197530864,2.2716049382716,5.35802469135802,42,81,0.518518518518518,1994
"Grant Long",11.4202898550725,2.46376811594203,7.17391304347826,37,69,0.536231884057971,1994
"Greg Anderson",6.37662337662338,0.662337662337662,7.41558441558442,17,77,0.220779220779221,1994
"Greg Anthony",7.85,4.5625,2.3625,55,80,0.6875,1994
"Greg Dreiling",2.44444444444444,0.574074074074074,3.14814814814815,5,54,0.0925925925925926,1994
